0.03313, 2.00757
2.34615, 2.61255
5.07626, 3.49253
8.09077, 4.97749
10.0625, 6.02247
12.641, 7.75493
15.0488, 9.51488
17.267, 11.4123
19.6938, 13.6948
21.9309, 16.0047
23.6941, 17.9572
25.3625, 19.9921
27.012, 22.0271
28.5098, 23.9795
29.8938, 25.877
31.2399, 27.8019
32.6997, 30.0019
34.1406, 32.1193
35.4488, 34.2368
36.757, 36.3542
37.7618, 38.1142
39.051, 40.2866
